operator_qid,operator_label,operator_type_qid,operator_type_label,country_qid,country_label,website,headquarters,inception,ceo,employees,revenue,industry,logo,stock_exchange,dissolved,similarity_score,operator_name
Q5359452,Elering,Q112046,transmission system operator for electricity,Q191,Estonia,https://www.elering.ee,Tallinn,1998-11-01T00:00:00Z,,,,electric power industry,http://commons.wikimedia.org/wiki/Special:FilePath/Elering%20logo.svg,,,0.823529411764706,Elering OÜ
Q56294552,Eswatini Electricity Company,Q472093,distribution network operator for electricity,Q1050,Eswatini,https://www.eec.co.sz/,Mbabane,,,,,electric power industry,http://commons.wikimedia.org/wiki/Special:FilePath/Eswatini-Electricty-Company-Logo.png,,,1,Eswatini Electricity Company
Q1417185,Fingrid,Q112046,transmission system operator for electricity,Q33,Finland,https://www.fingrid.fi,Metsälä,1996-01-01T00:00:00Z,,,,electric power industry,http://commons.wikimedia.org/wiki/Special:FilePath/Fingrid%20logo.svg,,,0.777777777777778,Fingrid Oyj
Q18688883,Kraftnät Åland,Q112046,transmission system operator for electricity,Q33,Finland,,,1997-01-01T00:00:00Z,,,,electric power industry,,,,,
Q127443797,Ohm Énergie,Q1326624,electricity supply company,Q142,France,,Paris,2018-01-01T00:00:00Z,,,,,,,,,
Q2178795,RTE,Q112046,transmission system operator for electricity,Q142,France,https://www.rte-france.com,Paris,2000-01-01T00:00:00Z,,,,electric power industry,http://commons.wikimedia.org/wiki/Special:FilePath/RTE%20logo.svg,,,,
Q133265905,Q133265905,Q472093,distribution network operator for electricity,Q183,Germany,https://www.ewa-altenburg.de/,Altenburg,,,,,energy industry,http://commons.wikimedia.org/wiki/Special:FilePath/Logo-ewa-altenburg-2020.png,,,,
Q136650240,Q136650240,Q472093,distribution network operator for electricity,Q183,Germany,https://www.ngn-mbh.de/,Krefeld,2016-09-01T00:00:00Z,,,,,,,,,
Q241331,50Hertz Transmission,Q112046,transmission system operator for electricity,Q183,Germany,https://www.50hertz.com/,Berlin,2002-01-01T00:00:00Z,,893,,electric power industry,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%2050hertz.svg,,,0.888888888888889,50Hertz Transmission GmbH (50Hertz)
Q124369250,AVU Netz,Q472093,distribution network operator for electricity,Q183,Germany,https://www.avu-netz.de,Gevelsberg,,,,,,,,,,
Q477318,Amprion,Q112046,transmission system operator for electricity,Q183,Germany,https://www.amprion.net/,Dortmund,2003-01-01T00:00:00Z,,,,electric power industry,http://commons.wikimedia.org/wiki/Special:FilePath/Amprion%20logo.svg,,,0.736842105263158,Amprion GmbH
Q124369334,Avacon Netz,Q472093,distribution network operator for electricity,Q183,Germany,https://www.avacon-netz.de,Helmstedt,,,,,energy industry,http://commons.wikimedia.org/wiki/Special:FilePath/Avacon%20Logo%20gruen%20RGB.svg,,,,
Q124369438,BS Netz,Q472093,distribution network operator for electricity,Q183,Germany,https://www.bs-netz.de,Brunswick,,,,,energy industry,,,,,
Q107477739,Bayernwerk Netz,Q472093,distribution network operator for electricity,Q183,Germany,https://www.bayernwerk-netz.de/,Regensburg,,,,,,,,,,
Q21969102,Berliner Stadtwerke,Q1326624,electricity supply company,Q183,Germany,https://berlinerstadtwerke.de/,Berlin,2014-06-26T00:00:00Z,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Berliner%20Stadtwerke%20logo.svg,,,,
Q19900544,Creos Deutschland,Q472093,distribution network operator for electricity,Q183,Germany,https://www.creos-net.de/,Homburg,2009-01-01T00:00:00Z,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20creos.jpg,,,,
Q17353510,E-Netz Südhessen,Q472093,distribution network operator for electricity,Q183,Germany,https://www.e-netz-suedhessen.de,Darmstadt,2014-07-01T00:00:00Z,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20E-Netz%20S%C3%BCdhessen.svg,,,,
Q124377743,E.DIS Netz,Q472093,distribution network operator for electricity,Q183,Germany,https://www.e-dis-netz.de/,Fürstenwalde,,,,,energy industry,,,,,
Q15806976,E.ON Netz,Q472093,distribution network operator for electricity,Q183,Germany,,Bayreuth,2009-01-01T00:00:00Z,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/E.ON%20Netz%20logo.svg,,2014-01-01T00:00:00Z,,
Q124377769,EAM Netz,Q472093,distribution network operator for electricity,Q183,Germany,https://www.eam-netz.de,Kassel,,,,,energy industry,,,,,
Q130392036,Elektroenergieversorgung Cottbus,Q472093,distribution network operator for electricity,Q183,Germany,https://www.energienetze-cottbus.de/,Cottbus,,,,,,,,,,
Q124377857,Energienetze Berlin,Q472093,distribution network operator for electricity,Q183,Germany,https://www.energienetze-berlin.de/,Berlin,,,,,energy industry,,,,,
Q124369525,Energienetze Mittelrhein,Q472093,distribution network operator for electricity,Q183,Germany,https://www.energienetze-mittelrhein.de,Koblenz,,,,,energy industry,,,,,
Q124422244,Energieversorgung Halle Netz,Q1326624,electricity supply company,Q183,Germany,https://netzhalle.de/,Halle (Saale),2007-01-01T00:00:00Z,,,,electric power industry,,,,,
Q108874442,Ferngas Netzgesellschaft,Q112046,transmission system operator for electricity,Q183,Germany,https://www.ferngas.de/,Schwaig bei Nürnberg,2017-06-30T00:00:00Z,,,,electric power industry,,,,,
Q124370202,Harz Energie Netz,Q472093,distribution network operator for electricity,Q183,Germany,https://www.harzenergie-netz.de,Osterode am Harz,,,,,energy industry,,,,,
Q17123732,Innwerk,Q1326624,electricity supply company,Q183,Germany,https://www.verbund.com,Landshut,1917-04-27T00:00:00Z,,,,,,,,,
Q1787841,Kreiswerke Main-Kinzig,Q1326624,electricity supply company,Q183,Germany,https://www.kreiswerke-main-kinzig.de,Gelnhausen,1921-01-01T00:00:00Z,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Kreiswerke%20Main%20Kinzig%20logo.svg,,,,
Q128479606,MVV Netze,Q472093,distribution network operator for electricity,Q183,Germany,https://www.mvv-netze.de/,Mannheim,,,,,electric power industry,,,,,
Q133567110,Mainnetz,Q472093,distribution network operator for electricity,Q183,Germany,https://www.mainnetz.com/,Obertshausen,,,,,,,,,,
Q124370254,N-ERGIE Netz,Q472093,distribution network operator for electricity,Q183,Germany,https://www.n-ergie-netz.de/,Nuremberg,2006-10-18T00:00:00Z,,,,energy industry,,,,,
Q124371434,Netz Leipzig,Q472093,distribution network operator for electricity,Q183,Germany,https://www.netz-leipzig.de,Leipzig,,,,,energy industry,,,,,
Q16854888,Netze BW,Q472093,distribution network operator for electricity,Q183,Germany,https://www.netze-bw.de/,Stuttgart,2012-01-01T00:00:00Z,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Netze%20BW%20logo.svg,,,,
Q106571703,Netze-Gesellschaft Südwest,Q472093,distribution network operator for electricity,Q183,Germany,https://www.netze-suedwest.de/,Ettlingen,,,,,electric power industry,http://commons.wikimedia.org/wiki/Special:FilePath/NetzeSuedwest%20Logo.png,,,,
Q31122427,Netzgesellschaft Düsseldorf,Q472093,distribution network operator for electricity,Q183,Germany,http://www.netz-duesseldorf.de/,Düsseldorf,1983-12-16T00:00:00Z,,,,energy supply,http://commons.wikimedia.org/wiki/Special:FilePath/Netzgesellschaft%20duesseldorf%20mbh%20logo.jpg,,,,
Q124422389,Netzgesellschaft Schwerin,Q1326624,electricity supply company,Q183,Germany,https://www.ngs-schwerin.de/,Schwerin,2005-10-01T00:00:00Z,,,,electric power industry,,,,,
Q124370297,Pfalzwerke Netz,Q472093,distribution network operator for electricity,Q183,Germany,https://www.pfalzwerke-netz.de,Ludwigshafen,,,,,energy industry,,,,,
Q130224775,Public utilities Oldenburg in Holstein,Q472093,distribution network operator for electricity,Q183,Germany,https://swo-breitband.de,Oldenburg in Holstein,2016-01-01T00:00:00Z,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/SWO-Logo-2022.png,,,,
Q124371415,SWM Infrastruktur,Q472093,distribution network operator for electricity,Q183,Germany,https://www.swm-infrastruktur.de,Munich,,,,,energy industry,,,,,
Q124370321,SachsenNetze,Q472093,distribution network operator for electricity,Q183,Germany,https://www.sachsen-netze.de/,Dresden,2006-10-16T00:00:00Z,,,,energy industry,,,,,
Q2239261,Schleswig-Holstein Netz,Q472093,distribution network operator for electricity,Q183,Germany,https://www.sh-netz.com/,Quickborn,2010-01-01T00:00:00Z,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Schleswig-Holstein%20Netz%20Logo%20.jpg,,,,
Q133805740,Stadtwerke Ingolstadt Netze,Q472093,distribution network operator for electricity,Q183,Germany,https://swi-netze.de/,Ingolstadt,,,,,,,,,,
Q130392259,Stadtwerke Nordfriesland Netz,Q472093,distribution network operator for electricity,Q183,Germany,https://www.sw-nf-netz.de,Niebüll,,,,,,,,,,
Q15849468,Stromio,Q1326624,electricity supply company,Q183,Germany,https://www.stromio.de,Kaarst,2009-02-19T00:00:00Z,,,,energy supply,http://commons.wikimedia.org/wiki/Special:FilePath/Stromio%20logo.jpg,,,,
Q110255475,Stromnetz Berlin,Q472093,distribution network operator for electricity,Q183,Germany,https://www.stromnetz.berlin,Berlin,1884-05-08T00:00:00Z,,,,electric power industry,http://commons.wikimedia.org/wiki/Special:FilePath/Stromnetz%20Berlin%20logo.svg,,,,
Q18028215,Stromnetz Hamburg,Q472093,distribution network operator for electricity,Q183,Germany,https://www.stromnetz-hamburg.de,Hamburg,2006-01-01T00:00:00Z,,,,energy industry,,,2024-09-01T00:00:00Z,,
Q1662830,TenneT TSO,Q112046,transmission system operator for electricity,Q183,Germany,https://www.tennet.eu/de/home,Bayreuth,2009-05-04T00:00:00Z,,,,electric power industry,,,,0.8,TenneT TSO GmbH
Q1672772,TransnetBW,Q112046,transmission system operator for electricity,Q183,Germany,https://transnetbw.de/,Stuttgart,1997-01-01T00:00:00Z,,,,electric power industry,http://commons.wikimedia.org/wiki/Special:FilePath/TransnetBW%20logo.svg,,,0.8,TransnetBW GmbH
Q15852339,VSE AG,Q1326624,electricity supply company,Q183,Germany,https://www.vse.de/,Saarbrücken,1912-06-20T00:00:00Z,,299,,electrical grid,,,,,
Q124371392,WSW Netz,Q472093,distribution network operator for electricity,Q183,Germany,https://www.wsw-netz.de,Wuppertal,,,,,energy industry,,,,,
Q2807462,Westnetz,Q472093,distribution network operator for electricity,Q183,Germany,https://www.westnetz.de/,Dortmund,,,,,distribution network operator for electricity,http://commons.wikimedia.org/wiki/Special:FilePath/Westnetz%20Logo.svg,,,,
Q128480682,ovag Netz,Q472093,distribution network operator for electricity,Q183,Germany,https://www.ovag-netz.de/,Friedberg,2006-07-01T00:00:00Z,,,,electric power industry,,,,,
Q16733491,Electricity Company of Ghana,Q472093,distribution network operator for electricity,Q117,Ghana,https://ecg.com.gh/,Accra,,,,,,,,,1,Electricity Company of Ghana
Q16733560,Ghana Grid Company,Q112046,transmission system operator for electricity,Q117,Ghana,https://gridcogh.com/,,,,,,electric power industry,,,,,
Q16733950,Northern Electricity Distribution Company,Q472093,distribution network operator for electricity,Q117,Ghana,http://www.nedcogh.com/,,,,,,,,,,1,Northern Electricity Distribution Company
Q18161611,ADMIE,Q112046,transmission system operator for electricity,Q41,Greece,https://www.admie.gr/,Athens,,,,,electric power industry,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20admie%202020.png,,,,
Q18349009,Hellenic Electricity Distribution Network Operator,Q472093,distribution network operator for electricity,Q41,Greece,https://www.deddie.gr,,,,,,,,,,,
Q5917526,Q5917526,Q1326624,electricity supply company,Q774,Guatemala,https://www.inde.gob.gt/,Guatemala City,,,,,,,,,,
Q117846302,Transco CLSG,Q112046,transmission system operator for electricity,Q1006,Guinea,https://www.transcoclsg.org/,Abidjan,,,,,electric power industry,,,,,
Q88272702,MAVIR,Q112046,transmission system operator for electricity,Q28,Hungary,https://www.mavir.hu/web/mavir-en,Budapest,,,647,725000000,electric power industry,,,,0.666666666666667,MAVIR ZRt.
Q3217126,Landsnet,Q112046,transmission system operator for electricity,Q189,Iceland,http://www.landsnet.is/,Reykjavík,2005-01-01T00:00:00Z,,,,electric power industry,,,,0.842105263157895,Landsnet HF
Q3400886,Power Grid Corporation of India,Q112046,transmission system operator for electricity,Q668,India,http://www.powergridindia.com/,Gurgaon,1989-10-23T00:00:00Z,,,,electric power industry,,,,0.983606557377049,Powergrid Corporation of India Limited (POWERGRID)
Q115224013,ESB Networks,Q472093,distribution network operator for electricity,Q27,Ireland,https://www.esbnetworks.ie/,Dublin,1927-01-01T00:00:00Z,,3000,,public utility,http://commons.wikimedia.org/wiki/Special:FilePath/ESB%20Networks%20Logo.png,,,,
Q1310503,EirGrid,Q112046,transmission system operator for electricity,Q27,Ireland,https://www.eirgridgroup.com/,Dublin,2001-01-01T00:00:00Z,,250,,electric power industry,,,,1,EirGrid Plc
Q912872,Edison,Q1326624,electricity supply company,Q38,Italy,http://www.edison.it,Milan,1884-01-06T00:00:00Z,,,,"electric power generation, transmission and distribution",http://commons.wikimedia.org/wiki/Special:FilePath/Edison%20-%20logo%20%28Italy%2C%202016%29.svg,,,,
Q137661508,Ireti,Q472093,distribution network operator for electricity,Q38,Italy,https://ireti.it/,Genoa,2016-01-01T00:00:00Z,,,,electric power distribution,,,,,
Q137733807,SET Distribuzione,Q472093,distribution network operator for electricity,Q38,Italy,https://www.setdistribuzione.it/,Rovereto,2005-01-01T00:00:00Z,,,,electric power distribution,,,,,
Q936325,Terna S.p.A.,Q112046,transmission system operator for electricity,Q38,Italy,http://www.terna.it/,Rome,1999-01-01T00:00:00Z,Luigi Ferraris,,,electric power industry,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20Terna.svg,OTC Markets Group,,0.956521739130435,Terna S.p.A
Q2989790,Compagnie ivoirienne d'electricité,Q112046,transmission system operator for electricity,Q1008,Ivory Coast,http://www.cie.ci,,,,,,electric power industry,,,,1,Compagnie Ivoirienne D'Electricité
Q107107207,Q107107207,Q1326624,electricity supply company,Q17,Japan,,,,,,,,,,,,
Q11380913,Q11380913,Q1326624,electricity supply company,Q17,Japan,,Tokyo,1907-09-30T00:00:00Z,,,,"electric power generation, transmission and distribution",http://commons.wikimedia.org/wiki/Special:FilePath/Inaden%20logomark.svg,,1943-08-01T00:00:00Z,,
Q11396014,Q11396014,Q1326624,electricity supply company,Q17,Japan,,,1905-09-01T00:00:00Z,,,,,,,,,
Q116796958,Q116796958,Q1326624,electricity supply company,Q17,Japan,,,,,,,,,,,,
Q123759638,Q123759638,Q1326624,electricity supply company,Q17,Japan,,Kamiōkawamae-dōri,1920-11-15T00:00:00Z,,,,electricity generation,,,,,
Q124727009,Q124727009,Q1326624,electricity supply company,Q17,Japan,https://www.tohoku-epco-trading.com/,Marunouchi,2017-06-30T00:00:00Z,,,,electric power industry,,,,,
Q131471125,Q131471125,Q1326624,electricity supply company,Q17,Japan,,Yokote,,,,,,,,,,
Q45893542,Q45893542,Q112046,transmission system operator for electricity,Q17,Japan,,Tokyo City,1925-05-09T00:00:00Z,,,,electric power industry,,,,,
Q97311460,Q97311460,Q1326624,electricity supply company,Q17,Japan,,,,,,,,,,,,
Q97311465,Q97311465,Q1326624,electricity supply company,Q17,Japan,,,,,,,,,,,,
Q97311576,Q97311576,Q1326624,electricity supply company,Q17,Japan,,,,,,,,,,,,
Q1091203,Chubu Electric Power,Q1326624,electricity supply company,Q17,Japan,https://www.chuden.co.jp/,Higashishin-chō,1951-05-01T00:00:00Z,,,,energy supply,http://commons.wikimedia.org/wiki/Special:FilePath/CHUBU%20Electric%20Power%20logo.svg,Tokyo Stock Exchange,,,
Q73171,Chugoku Electric Power Company,Q1326624,electricity supply company,Q17,Japan,https://www.energia.co.jp/,Naka-ku,1951-05-01T00:00:00Z,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20Ch%C5%ABgoku%20Denryoku.svg,,,,
Q11288002,"EREX Co.,Ltd",Q1326624,electricity supply company,Q17,Japan,http://erex.co.jp/,Kyōbashi,1999-12-08T00:00:00Z,,,,,,Tokyo Stock Exchange,,,
Q110959329,Hida Dentō,Q1326624,electricity supply company,Q17,Japan,,,1906-07-25T00:00:00Z,,,,,,,,,
Q742449,Hokkaido Electric Power Company,Q1326624,electricity supply company,Q17,Japan,https://www.hepco.co.jp/,Ōdōri Higashi,1951-05-01T00:00:00Z,,,,electricity generation,http://commons.wikimedia.org/wiki/Special:FilePath/Hokkaido%20Electric%20Power%20Company%20Logo.svg,Tokyo Stock Exchange,,,
Q742461,Hokuriku Electric Power Company,Q1326624,electricity supply company,Q17,Japan,https://www.rikuden.co.jp/,Toyama,1951-01-01T00:00:00Z,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20Hokuriku%20Denryoku.svg,,,,
Q65249559,Hokuriku Haiden,Q1326624,electricity supply company,Q17,Japan,,Toyama Denki Building,1942-04-01T00:00:00Z,,,,,,,1951-05-01T00:00:00Z,,
Q11588948,Kanagawa Prefecture Public Enterprises Agency,Q1326624,electricity supply company,Q17,Japan,http://www.pref.kanagawa.jp/cnt/f27/,,,,,,,,,,,
Q1365015,Kansai Electric Power Company,Q1326624,electricity supply company,Q17,Japan,https://www.kepco.co.jp/,KEPCO Building,1951-05-01T00:00:00Z,,20628,,electricity supply company,http://commons.wikimedia.org/wiki/Special:FilePath/KEPCO%20logo.png,Tokyo Stock Exchange,,0.84,"Kansai Electric Power Company, Inc"
Q84796617,Kansai Haiden,Q1326624,electricity supply company,Q17,Japan,,Q11449522,1942-04-01T00:00:00Z,,,,,,,1951-05-01T00:00:00Z,,
Q694507,Kyushu Electric Power,Q1326624,electricity supply company,Q17,Japan,https://www.kyuden.co.jp/,Watanabe-dōri,1951-05-01T00:00:00Z,,,,electric power industry,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20Ky%C5%ABsh%C5%AB%20Denryoku.svg,Tokyo Stock Exchange,,1,"Kyushu Electric Power Company, Inc"
Q48743731,Kyushu Haiden,Q1326624,electricity supply company,Q17,Japan,,Watanabe-dōri,1942-04-01T00:00:00Z,,,,,,,1951-05-01T00:00:00Z,,
Q2017226,Okinawa Electric Power Company,Q1326624,electricity supply company,Q17,Japan,https://www.okiden.co.jp/,Machinato,1972-05-15T00:00:00Z,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Okidenn%20logo.svg,,,0.846153846153846,"Okinawa Electric Power Company, Inc"
Q11553021,Okinawa Electric Railway,Q1326624,electricity supply company,Q17,Japan,,Okinawa Prefecture,1910-04-01T00:00:00Z,,,,retail,,,,,
Q388455,Shikoku Electric Power,Q1326624,electricity supply company,Q17,Japan,https://www.yonden.co.jp/,Marunouchi,1951-05-01T00:00:00Z,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Shikoku%20Electric%20Power%20CO.%2C%20Inc.%20logo.svg,,,,
Q592765,Tohoku Electric Power,Q1326624,electricity supply company,Q17,Japan,https://www.tohoku-epco.co.jp/,Tohoku Electric Power Company Head Office Building,1951-05-01T00:00:00Z,,,,electricity supply company,http://commons.wikimedia.org/wiki/Special:FilePath/T%C5%8Dhoku-Denryoku-Logo.svg,,,,
Q11489863,Tokushima Prefecture Public Enterprises Agency,Q1326624,electricity supply company,Q17,Japan,https://www.pref.tokushima.lg.jp/kigyoukyoku,,,,,,,,,,,
Q22128757,Tokyo Electric Power (1925-1928),Q1326624,electricity supply company,Q17,Japan,,Kōjimachi-ku,1925-03-16T00:00:00Z,,,,,,,1928-05-18T00:00:00Z,,
Q333894,Tokyo Electric Power Company Holdings,Q1326624,electricity supply company,Q17,Japan,https://www.tepco.co.jp/,Uchisaiwaichō,1951-05-01T00:00:00Z,,,,electric power industry,http://commons.wikimedia.org/wiki/Special:FilePath/TEPCO%20symbol.svg,Tokyo Stock Exchange,,0.701754385964912,"Tokyo Electric Power Grid Co., Ltd."
Q104816198,Wakayamasuiryokudenki kabushikigaisha,Q1326624,electricity supply company,Q17,Japan,,Wakayama,1905-05-25T00:00:00Z,,,,electricity generation,,,1922-07-01T00:00:00Z,,
Q6335246,KOSTT,Q112046,transmission system operator for electricity,Q1246,Kosovo,https://www.kostt.com/,,2006-01-01T00:00:00Z,,,,electric power industry,,,,,
Q16822050,Augstsprieguma tīkls,Q112046,transmission system operator for electricity,Q211,Latvia,https://www.ast.lv/,Riga,1939-10-15T00:00:00Z,,530,158012093,electric power industry,http://commons.wikimedia.org/wiki/Special:FilePath/Ast-logo-rgb.svg,,,0.863636363636364,Augstsprieguma Tīkls AS (AST)
Q117848927,Liberia Electricity Corporation,Q472093,distribution network operator for electricity,Q1014,Liberia,https://lecliberia.com/,,1973-01-01T00:00:00Z,,,,,,,,1,Liberia Electricity Corporation
Q5217854,"Litgrid, AB",Q112046,transmission system operator for electricity,Q37,Lithuania,http://www.litgrid.eu/,Vilnius,2010-01-01T00:00:00Z,,,,electric power industry,http://commons.wikimedia.org/wiki/Special:FilePath/Litgrid%20Logo.svg,,,0.777777777777778,Litgrid AB
Q21036415,Creos Luxembourg,Q472093,distribution network operator for electricity,Q32,Luxembourg,http://www.creos-net.lu/,Luxembourg,1928-01-01T00:00:00Z,,,,electric power industry,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20creos.jpg,,,1,Creos Luxembourg S.A.
Q60616999,Sudstroum,Q1326624,electricity supply company,Q32,Luxembourg,http://www.sudstroum.lu,Esch-sur-Alzette,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Sudstroum%20Logo.svg,,,,
Q101942715,TNB Johor Bahru,Q1326624,electricity supply company,Q833,Malaysia,,,,,,,,,,,,
Q3588962,Énergie du Mali,Q1326624,electricity supply company,Q912,Mali,https://www.edmsa.ml/,,,,,,,,,,0.933333333333333,Energie Du Mali
Q1114680,Comisión Federal de Electricidad,Q1326624,electricity supply company,Q96,Mexico,https://www.cfe.mx,Mexico City,1937-01-01T00:00:00Z,Manuel Bartlett Díaz,91369,547346264000,"electric power generation, transmission and distribution",http://commons.wikimedia.org/wiki/Special:FilePath/Comisi%C3%B3n%20Federal%20de%20Electricidad%20%28logo%29%20.svg,,,1,Comisión Federal de Electricidad (CFE)
Q20429436,Moldelectrica,Q112046,transmission system operator for electricity,Q217,Moldova,http://www.moldelectrica.md/,Chișinău,2000-01-01T00:00:00Z,,,,electric power industry,,,,,
Q5187004,Crnogorski Elektroprenosni Sistem,Q112046,transmission system operator for electricity,Q236,Montenegro,http://www.tso-epcg.com/nono/eindex.php,Podgorica,,,,,electric power industry,,,,1,Crnogorski Elektroprenosni Sistem A.D. (CGES)
Q1327509,Elektroprivreda Crne Gore,Q112046,transmission system operator for electricity,Q236,Montenegro,http://www.epcg.com,Nikšić,1910-08-19T00:00:00Z,,1031,323604742,electric power industry,,Montenegro Stock Exchange,,1,Elektroprivreda Crne Gore Ad Niksic
Q56294554,Mozambique Transmission Company,Q112046,transmission system operator for electricity,Q1029,Mozambique,https://www.motraco.co.mz/,Maputo,,,,,electric power industry,,,,,
Q1964276,NamPower,Q112046,transmission system operator for electricity,Q1030,Namibia,https://www.nampower.com.na/,Windhoek,1964-01-01T00:00:00Z,,,,electric power industry,http://commons.wikimedia.org/wiki/Special:FilePath/Namibia%20Power%20Corporation%20logo.svg,,,,
Q19974135,Q19974135,Q1326624,electricity supply company,Q55,Netherlands,https://www.greenchoice.nl,Rotterdam,2001-01-01T00:00:00Z,,160,,,http://commons.wikimedia.org/wiki/Special:FilePath/Greenchoice%202012%20logo.jpg,,,,
Q2387323,Q2387323,Q1326624,electricity supply company,Q55,Netherlands,,,,,,,,,,,,
Q24041712,Q24041712,Q1326624,electricity supply company,Q55,Netherlands,,,,,,,,,,,,
Q2133125,EP NL Rijnmond 1,Q1326624,electricity supply company,Q55,Netherlands,,,,,,,,,,,,
Q2047855,Enecogen power plant,Q1326624,electricity supply company,Q55,Netherlands,,,,,,,,,,,,
Q134610103,Gemeentelijk Electriciteitsbedrijf,Q1326624,electricity supply company,Q55,Netherlands,,The Hague,1903-01-01T00:00:00Z,,,,,,,1962-01-01T00:00:00Z,,
Q1988169,PUEM,Q1326624,electricity supply company,Q55,Netherlands,,Utrecht,1916-10-07T00:00:00Z,,,,,,,1981-01-01T00:00:00Z,,
Q2443621,Provinciaal Elektriciteitsbedrijf van Noord-Holland,Q1326624,electricity supply company,Q55,Netherlands,,Haarlem,,,,,energy supply,,,,,
Q2190488,Provinciaal en Gemeentelijk Utrechts Stroomleveringsbedrijf,Q1326624,electricity supply company,Q55,Netherlands,,Utrecht,1912-01-01T00:00:00Z,,,,,,,1992-01-01T00:00:00Z,,
Q1127569,TenneT,Q112046,transmission system operator for electricity,Q55,Netherlands,https://www.tennet.eu/,Arnhem,1998-01-01T00:00:00Z,,,,electric power industry,http://commons.wikimedia.org/wiki/Special:FilePath/Logo%20of%20TenneT.svg,,,1,TenneT [TenneT]
Q65068829,Alpine Energy,Q472093,distribution network operator for electricity,Q664,New Zealand,https://www.alpineenergy.co.nz,Timaru,,,,,,,,,,
Q126894270,Buller Electricity,Q472093,distribution network operator for electricity,Q664,New Zealand,https://bullerelectricity.co.nz/,,,,,,electric power distribution,,,,,
Q5357785,Electricity Ashburton,Q472093,distribution network operator for electricity,Q664,New Zealand,https://www.eanetworks.co.nz,Ashburton,1995-01-01T00:00:00Z,,,,electric power distribution,,,,,
Q5357799,Electricity Corporation of New Zealand,Q1326624,electricity supply company,Q664,New Zealand,,,1987-04-01T00:00:00Z,,,,,,,,,
Q6771674,Marlborough Lines Limited,Q472093,distribution network operator for electricity,Q664,New Zealand,https://www.marlboroughlines.co.nz/,Blenheim,1923-10-25T00:00:00Z,,,,electric power distribution,,,,,
Q108403115,Network Tasman,Q472093,distribution network operator for electricity,Q664,New Zealand,https://www.networktasman.co.nz/,Hope,,,,3828,,,,,,
Q108403182,Network Waitaki,Q472093,distribution network operator for electricity,Q664,New Zealand,https://www.networkwaitaki.co.nz/,Oamaru,,,,,,,,,,
Q7059634,Northpower,Q472093,distribution network operator for electricity,Q664,New Zealand,https://northpower.com,Whangārei,1920-01-01T00:00:00Z,,,,electric power distribution,,,,,
Q7102789,Orion New Zealand Limited,Q472093,distribution network operator for electricity,Q664,New Zealand,https://www.oriongroup.co.nz/,Christchurch,1998-01-01T00:00:00Z,,,,electric power distribution,,,,,
Q135580521,OtagoNet,Q472093,distribution network operator for electricity,Q664,New Zealand,https://powernet.co.nz/about-us/networks-we-manage/otago-net/,,,,,,electric power distribution,,,,,
Q7236675,Powerco,Q472093,distribution network operator for electricity,Q664,New Zealand,https://www.powerco.co.nz/,New Plymouth,1999-01-01T00:00:00Z,,,,electric power distribution,,,,1,Powerco
Q108439029,Scanpower,Q472093,distribution network operator for electricity,Q664,New Zealand,https://www.scanpower.co.nz/,,,,,,electric power distribution,,,,,
Q108438789,The Lines Company,Q472093,distribution network operator for electricity,Q664,New Zealand,https://www.thelinescompany.co.nz/,,,,,,electric power distribution,,,,,
Q132614469,The Power Company,Q472093,distribution network operator for electricity,Q664,New Zealand,,,,,,,electric power distribution,,,,,
Q28182690,Top Energy,Q472093,distribution network operator for electricity,Q664,New Zealand,https://topenergy.co.nz,Kerikeri,1935-01-01T00:00:00Z,,,,electric power distribution,,,,,
Q7835339,Transpower New Zealand,Q112046,transmission system operator for electricity,Q664,New Zealand,https://www.transpower.co.nz/,Wellington,1994-01-01T00:00:00Z,,,,electric power industry,,,,,
Q24190006,Unison Networks,Q472093,distribution network operator for electricity,Q664,New Zealand,https://www.unison.co.nz/,Hastings,1924-01-01T00:00:00Z,,,,electric power distribution,,,,,
Q7917807,Vector Limited,Q472093,distribution network operator for electricity,Q664,New Zealand,https://www.vector.co.nz/,Auckland,1999-01-01T00:00:00Z,,,,energy industry,http://commons.wikimedia.org/wiki/Special:FilePath/Vector%20Logo%20Wikipedia.jpg,New Zealand Exchange Ltd,,,
